population,average_monthly_income,daily_foot_traffic,nearby_competitors,monthly_rent,distance_to_mall_km,nearby_retail_stores,estimated_monthly_customers,average_purchase_value,monthly_operating_cost,local_demand_score,target_age_group_score,profitable
358884,6668.44,23626,1,10624.52,10.63,25,1588,321.56,11305.2,3.2,5.9,1
25524,3547.59,21800,1,1620.45,13.07,110,1595,111.51,3524.0,2.7,9.9,1
422498,8346.98,10664,4,2317.01,11.79,41,735,425.38,6625.61,6.3,6.5,1
165002,9699.65,18677,12,5893.79,8.01,39,3500,372.35,12239.61,8.2,6.0,1
403293,9810.37,23341,4,11334.07,1.63,147,3489,444.3,11651.02,8.9,7.1,1
135501,7825.93,6203,3,15051.47,10.68,118,1290,188.2,18301.72,4.9,3.6,0
292755,6872.21,11149,11,12495.06,5.51,98,3304,216.13,23527.38,4.4,1.5,1
158056,2140.58,23054,9,8450.43,1.38,8,3500,70.94,9930.59,7.2,3.3,0
24060,4522.23,23528,9,3248.16,12.65,111,3500,79.35,16929.24,8.0,2.6,1
224057,2479.35,24304,12,15834.69,5.14,83,1543,129.22,25000.0,3.3,9.3,0
487272,11620.14,13172,11,7911.93,3.35,27,3035,480.45,19142.7,3.7,8.7,1
315447,2918.34,4655,2,14985.03,13.08,109,454,67.19,25000.0,5.8,3.9,0
200279,3093.64,3111,3,10746.6,13.54,19,900,122.95,11637.93,5.0,8.5,0
216118,10840.55,22575,9,15034.58,5.15,144,3100,473.95,15992.85,7.4,2.9,1
170359,11411.25,19477,3,18238.5,5.39,132,3500,351.3,18337.64,5.5,2.8,1
496925,9541.2,16979,1,18499.56,8.74,86,3500,317.97,18245.79,2.0,7.9,1
49711,1556.75,9680,4,11167.03,11.03,125,2372,45.52,15193.87,2.5,3.9,0
153026,1514.14,9804,14,10718.66,1.04,92,1373,61.75,21367.75,9.1,1.6,0
345484,5470.06,22925,4,6047.89,8.94,83,3212,215.87,10113.82,3.0,7.5,1
475317,3005.65,21947,4,18780.2,14.3,23,3500,164.69,20199.04,1.5,9.9,1
474736,1693.05,15110,10,9700.46,4.01,73,965,91.58,18546.92,7.6,6.1,0
228134,6372.7,8937,14,3424.23,13.64,136,1023,289.74,5999.41,7.2,3.4,1
112974,11402.15,10850,10,9221.39,14.26,14,2637,386.59,14060.75,6.4,4.4,1
159646,4900.11,13021,9,3414.01,4.11,144,3500,203.25,8571.75,5.5,6.8,1
412400,8441.98,20233,0,10548.1,11.34,139,3389,322.32,21453.39,9.7,7.3,1
160168,8348.47,24528,5,11664.23,3.66,48,3500,407.04,18019.9,2.1,9.0,1
77728,4136.34,7060,10,7417.36,11.09,6,1604,174.17,16338.04,5.6,9.2,0
175088,8329.47,5747,1,2361.36,11.98,98,456,299.73,5566.53,6.1,8.8,1
21246,3729.51,22240,6,18926.57,3.78,120,3500,191.81,25000.0,1.2,6.8,0
448774,2781.08,4577,3,15693.71,10.77,73,1392,139.41,18746.85,4.7,5.0,0
421597,8864.52,21782,14,16938.74,12.2,112,3500,313.5,24739.9,8.0,7.1,1
399940,2691.13,11358,4,7970.5,5.44,74,782,90.22,20786.54,5.2,7.0,0
439671,11967.55,11891,4,15455.79,2.6,78,3068,462.13,20977.07,8.9,3.0,1
102263,3426.25,11446,4,10222.09,1.47,84,2110,198.42,16775.63,6.8,5.6,1
407234,7738.49,15686,1,4820.59,8.67,102,987,319.7,7380.71,7.9,2.9,1
21302,5819.43,1917,4,3364.04,14.67,104,468,269.12,9764.81,8.2,9.1,0
339650,2827.06,16994,2,7555.97,12.36,62,1644,88.42,19126.82,7.2,3.9,0
51157,1792.36,9454,3,3613.49,6.59,137,1641,88.43,6647.18,7.7,8.2,0
64917,8038.69,14091,12,19967.11,8.1,36,1950,386.72,25000.0,7.3,4.4,1
233810,9970.95,7891,1,1934.59,4.26,125,1328,380.78,12222.69,6.0,7.9,1
106646,10341.16,11864,3,9381.73,2.53,7,2465,419.4,14977.86,6.1,3.0,1
355266,6568.49,10871,12,9589.78,7.28,133,1824,194.57,16776.3,2.7,7.9,1
296663,9663.28,22016,8,6712.01,7.01,52,3500,348.25,9326.06,8.4,2.6,1
490703,8564.89,3004,7,11855.68,7.88,137,395,325.87,14311.83,3.8,5.4,0
460035,9104.67,5739,12,3849.56,14.3,81,1438,311.14,8802.96,5.8,2.0,1
353054,6672.29,17176,13,15894.34,9.1,15,3500,332.99,19718.47,3.2,5.8,1
392574,8150.82,18618,14,7316.51,9.13,26,2369,284.13,19754.99,7.3,8.4,1
343468,9958.02,5620,10,12235.51,2.01,16,1193,437.66,16566.81,9.8,7.8,1
277552,5677.78,6893,11,14597.15,14.95,57,1755,236.45,20487.58,8.2,1.5,0
69379,9962.78,2696,2,17891.8,11.62,59,618,400.05,18419.78,6.6,5.4,0
35053,7716.18,3966,0,16879.96,13.17,57,673,382.96,25000.0,6.1,8.7,0
412662,3241.96,2406,0,12557.87,6.27,25,608,40.0,19329.95,5.4,6.9,0
141994,1759.18,18605,5,8379.47,7.58,23,1274,60.56,14422.37,2.8,1.5,0
108723,5308.91,12383,2,10560.89,7.88,92,2117,158.34,22762.14,4.1,3.9,0
61356,7240.31,15937,3,15605.96,2.99,98,3500,191.54,25000.0,4.7,6.0,1
282933,10318.11,14997,0,17673.37,10.37,70,993,352.99,24712.34,9.5,2.6,0
369864,2838.6,2316,7,2971.86,13.55,63,492,114.41,16361.05,4.8,7.1,0
338800,9902.17,21111,0,8312.27,2.54,63,3500,359.82,15991.98,6.3,6.7,1
316172,10561.59,11213,4,15746.22,1.39,7,3227,467.29,25000.0,9.3,2.8,1
336628,3082.22,22659,5,9201.38,11.1,120,2130,112.6,14684.09,5.7,6.0,1
42154,10441.74,4349,14,7312.33,4.17,62,1553,401.43,8977.54,3.3,8.3,1
223942,11910.26,22112,1,8815.13,9.4,66,3500,460.4,21976.04,4.4,4.4,1
274480,9131.81,7349,6,12454.05,10.47,150,1242,360.35,14116.45,4.4,3.2,1
375821,9740.08,1558,15,19996.3,4.9,130,210,368.68,21266.67,7.4,7.3,0
339923,11941.36,12230,6,10366.86,12.25,41,2836,435.09,12413.83,3.7,1.6,1
291173,7857.55,19206,15,4961.4,8.29,117,3500,363.76,10356.35,7.6,8.5,1
331345,4732.81,17832,0,4094.08,13.05,99,3500,158.11,9035.91,9.0,9.5,1
42265,10294.07,4859,3,1804.65,11.47,82,1256,392.59,11258.05,4.0,9.7,1
375060,7952.1,13309,11,11617.53,13.04,146,2227,339.55,24248.0,2.2,4.9,1
253322,7602.55,6160,12,11346.87,0.4,109,1087,320.04,11760.11,6.7,6.6,1
184944,4163.17,7754,15,4899.44,3.73,9,1131,121.85,16039.31,4.2,8.7,0
56197,9441.51,13322,3,14211.26,1.44,99,3500,415.41,15032.9,5.8,3.0,1
397877,2357.51,2593,4,15081.03,6.69,133,435,121.18,14322.68,6.7,1.2,0
458396,11205.01,12230,0,5922.87,13.36,67,1434,457.1,15039.79,4.7,4.5,1
164782,4921.15,18447,0,7537.9,7.07,24,3151,175.28,19383.42,9.3,9.0,1
170558,2841.63,8717,6,19818.96,12.76,47,2756,93.33,20147.05,4.6,5.5,0
81907,6144.85,17058,8,8111.02,4.97,89,3500,235.7,12929.8,3.8,5.8,1
401020,1945.93,18218,0,15455.23,5.16,98,2922,40.0,16557.94,9.0,7.2,0
212967,8688.58,17205,15,9601.78,13.44,46,3500,345.58,21466.02,2.2,6.2,1
336579,10978.41,22582,1,16073.55,6.44,112,1862,483.74,18373.53,2.1,1.5,1
312775,10291.26,12842,5,15611.44,11.87,98,962,455.47,20270.42,9.4,6.0,1
401182,2837.38,12739,14,13687.36,3.63,78,1251,94.45,24581.52,2.9,6.8,0
242604,2825.85,14354,14,17240.79,14.24,113,1363,166.24,22979.93,2.3,6.8,0
292247,10041.06,14397,5,18845.15,8.66,119,1243,496.94,25000.0,5.8,7.6,1
74772,11204.67,11919,1,12019.68,11.41,129,3080,432.38,23659.6,1.4,5.7,1
136108,6337.03,10564,8,5511.91,1.43,10,2538,288.06,12410.34,6.6,9.1,1
24382,6739.2,15503,3,8573.95,7.44,127,3500,156.43,16430.13,5.1,5.2,1
94291,4841.75,22488,12,15407.81,13.53,46,3500,130.76,17320.33,6.8,5.7,0
373339,10889.78,23626,6,13366.79,13.17,62,3500,440.15,25000.0,3.6,8.0,1
144828,8271.48,10759,5,4378.17,0.8,14,1314,280.52,9120.65,9.1,8.5,1
292753,4526.64,24320,10,1973.55,4.63,93,3500,283.03,13761.83,3.4,6.8,1
157550,4637.22,6174,12,13976.27,6.71,82,1445,215.38,17249.61,6.7,2.1,0
242050,10857.6,5502,10,5770.5,2.67,115,1888,482.6,10685.95,9.5,4.0,1
442882,1643.16,1410,2,10493.73,10.98,43,183,64.28,11745.2,4.6,1.2,0
347827,4888.63,1449,7,15188.19,2.85,145,112,145.38,21429.2,2.5,3.7,0
396858,7320.75,22309,6,11690.67,5.26,15,3500,266.89,14535.36,1.6,6.1,1
140330,3056.28,19398,8,2582.75,9.98,114,3500,134.97,5995.33,9.7,8.2,1
81315,2467.04,12023,15,4526.02,7.28,20,1743,66.79,8567.48,7.9,6.3,0
349978,10060.4,24585,2,5167.24,11.1,37,3500,435.98,9398.0,9.3,1.4,1
398349,10891.25,11721,0,5899.42,14.42,63,913,471.22,13272.62,7.3,3.3,1
24153,10147.87,16984,1,11742.66,1.84,55,3500,406.16,16411.13,4.1,6.2,1
86325,10937.27,5146,11,10575.35,10.67,19,478,346.21,11441.65,2.1,7.4,0
250773,7307.68,7445,10,4860.04,3.53,47,598,378.05,12856.4,9.4,8.8,1
416215,10028.71,2900,14,2283.54,6.28,31,212,390.51,14067.55,5.4,9.7,0
65318,5532.45,12063,11,4257.21,0.59,60,2270,356.76,12870.83,4.6,9.0,1
404030,8495.81,22685,0,19703.24,2.13,125,2022,372.46,25000.0,6.2,5.2,1
387177,11882.77,19227,10,9902.39,4.86,117,3500,464.81,11210.86,2.0,7.7,1
86077,3870.14,852,4,17479.56,5.2,64,281,177.2,25000.0,3.8,3.2,0
362618,5593.95,19839,15,17126.3,13.5,119,2739,122.79,22275.04,6.7,1.6,0
143515,6540.5,15989,14,10718.87,11.15,113,3500,312.93,17355.83,1.9,1.5,1
479209,2949.16,1518,9,14427.07,14.59,116,110,246.31,20289.96,2.2,3.2,0
216988,2350.91,18063,13,4662.29,9.03,104,3179,40.0,9958.98,5.6,1.3,0
345463,10212.09,5693,1,14079.54,3.7,12,842,394.11,17482.85,6.6,8.7,1
135885,11756.34,16201,15,6175.31,4.98,139,2083,464.99,15154.23,2.7,5.4,1
381921,5749.61,4036,2,16809.18,4.87,85,1023,273.75,16029.29,1.3,8.3,0
27368,2420.32,15949,7,2590.76,4.96,134,1580,202.11,11726.83,9.6,9.5,1
156400,2191.02,12342,14,15689.63,10.13,149,3500,106.78,23971.38,1.2,9.9,0
198014,10858.84,19386,9,2898.8,8.01,125,3500,541.44,8951.28,1.0,9.4,1
101751,6370.05,4319,13,17742.6,5.84,8,1180,263.32,19019.72,3.9,7.4,0
240203,4860.29,23739,4,6779.89,2.32,30,3500,216.98,10197.94,3.0,5.0,1
299450,6502.84,17863,3,13433.47,0.43,82,3500,276.53,13810.69,6.2,6.4,1
488667,4842.19,1476,15,10262.54,3.36,76,333,254.7,11376.38,9.0,8.3,0
180987,6634.88,19164,4,7959.76,1.7,137,3500,244.28,10534.75,5.3,9.1,1
309363,10525.34,6397,9,13263.39,11.8,132,1027,461.93,12859.96,8.0,9.6,1
221951,7719.16,16457,5,19002.94,1.78,9,3500,247.23,20663.41,9.2,7.6,1
205716,8793.86,15859,11,1784.13,10.89,95,3500,337.53,7410.53,2.7,5.9,1
70279,5329.04,13740,6,18458.2,5.85,73,3500,181.32,25000.0,5.4,9.7,1
325172,9254.31,607,13,12572.55,1.19,7,100,374.57,24949.98,6.8,9.6,0
376407,8499.48,16024,12,16338.97,12.21,98,2453,324.18,17502.81,4.0,5.3,1
10126,2755.4,2126,8,8293.62,8.74,5,329,166.82,11404.31,7.7,6.8,0
324473,7512.75,6729,0,9965.02,3.61,140,2031,256.58,16366.8,7.3,8.3,1
37632,4195.81,7377,3,17508.16,13.43,17,662,81.27,17940.72,4.8,4.9,0
206382,9943.0,1374,15,8882.11,0.77,116,270,329.86,15658.2,1.8,8.5,0
119945,5972.35,6043,11,11158.53,3.11,12,1138,288.6,16118.89,1.1,2.0,0
327320,11944.18,4309,11,1383.7,11.31,117,353,429.29,7327.06,4.3,5.3,1
260869,2471.25,11103,8,4013.36,10.67,83,2035,118.74,15904.56,1.7,5.3,0
227138,9693.65,2607,4,13192.04,4.41,126,558,373.01,23319.16,8.0,7.2,0
185399,8573.87,12245,7,14622.56,1.02,78,974,384.17,25000.0,4.0,2.0,0
472120,9558.74,9965,11,12069.42,12.89,131,2122,370.81,14555.68,7.0,1.9,1
144869,4729.06,1059,0,3722.89,4.77,117,368,327.38,16525.92,4.1,9.1,0
188954,6666.57,8808,3,9462.7,3.02,56,3115,361.57,16562.16,8.2,3.7,1
154790,9863.34,21853,11,7746.8,7.79,125,3500,378.77,15886.41,9.0,3.9,1
44560,3941.68,15750,15,10417.57,13.66,37,3379,135.06,21985.87,8.5,8.0,1
348733,3873.35,13755,15,17536.25,0.75,77,2003,311.55,25000.0,5.4,4.7,0
294260,7286.04,3546,13,15741.37,11.51,100,1273,237.5,24041.64,1.8,8.5,0
439460,6997.42,14356,11,2595.8,8.63,41,2042,277.15,8598.59,4.3,4.6,1
142717,4463.76,16927,8,17915.87,6.44,73,3315,179.67,22698.38,4.8,7.8,1
188595,4629.79,1008,12,9963.58,11.19,136,100,185.07,17966.56,9.6,5.7,0
134085,4417.37,6607,0,15133.38,14.49,64,1089,89.76,24879.02,6.1,9.4,0
389862,9600.88,13976,0,3660.75,3.52,78,1138,408.87,13481.92,6.8,3.9,1
291400,8344.96,3939,3,13743.67,2.24,35,1115,285.28,17745.76,8.0,4.3,1
110158,10240.38,20812,13,5490.19,13.7,18,3500,481.41,11824.6,6.1,9.7,1
194245,11742.47,22295,2,9329.24,10.07,64,3500,396.9,10119.08,6.4,7.6,1
178502,6478.73,13636,6,1320.39,6.63,72,1990,262.12,15071.79,3.2,8.0,1
442498,2200.29,14667,10,3880.6,8.64,132,3500,40.0,6250.03,1.5,3.7,0
391863,2004.97,17800,2,2749.53,11.21,30,1085,40.0,11738.72,7.5,5.8,0
466590,4604.48,17682,0,5555.14,11.62,141,2831,142.21,17775.59,8.6,3.8,1
340388,11291.72,5471,11,2900.34,13.81,39,1411,416.76,9791.52,4.7,3.3,1
152766,6993.74,18644,15,14146.29,6.46,110,3500,353.04,23718.66,5.9,5.8,1
328408,4353.76,20159,14,1551.76,4.47,28,2628,172.12,13691.02,3.8,9.9,1
478276,5691.25,16383,10,12737.07,9.63,87,3500,292.27,12967.65,5.1,2.9,1
67545,7785.25,1318,9,3673.45,6.29,40,292,292.42,10296.63,2.9,3.2,0
311368,8355.97,10860,1,18958.07,8.96,105,3500,364.54,25000.0,7.8,3.2,1
370089,3116.15,21924,9,18728.79,6.36,38,1648,88.37,22473.63,5.4,8.1,0
23224,11758.83,12427,12,5284.56,2.38,125,2328,430.68,13314.82,5.9,5.6,1
50738,7220.11,16523,3,12674.0,7.09,43,1896,197.76,19867.15,1.3,4.5,0
428366,2924.73,3565,0,1532.1,10.39,27,237,133.78,5191.66,6.6,8.6,0
335875,10883.17,3759,0,18703.98,12.01,84,391,448.43,22318.94,2.8,3.7,0
190760,2283.7,17790,11,10936.76,7.45,74,3500,130.21,11119.43,4.5,4.5,1
249690,11031.22,12800,13,1821.24,2.56,63,1593,451.99,5402.13,4.7,1.7,1
476725,11963.94,1102,7,7507.5,6.28,26,375,579.87,14665.3,5.0,2.1,0
149649,8854.53,4795,6,2460.14,11.82,113,583,362.98,11424.73,3.0,2.2,0
18070,9589.7,10483,13,8465.94,6.25,115,3500,433.18,10673.8,8.7,4.1,1
136161,5041.68,4027,7,13728.6,10.48,92,1032,185.46,22805.93,4.9,5.7,0
18666,11386.56,21427,12,9927.91,7.66,44,2013,410.04,14791.17,6.5,1.0,1
329905,7062.0,2311,3,8290.72,3.69,89,542,318.36,20601.03,6.5,2.7,0
308512,9190.08,12603,5,3263.98,11.96,98,1960,363.15,9650.8,6.5,2.6,1
147855,11203.13,9532,14,5653.84,1.35,15,1668,489.73,8470.61,6.0,3.3,1
51914,11739.39,13377,12,2902.72,7.92,121,2569,487.22,14175.79,8.4,2.5,1
211579,10248.65,8463,2,16342.48,3.21,13,1581,370.3,22455.39,8.3,2.8,1
137738,4681.68,22133,10,3569.56,1.1,16,3500,240.98,9882.59,4.8,9.9,1
482242,11648.75,15724,12,12312.09,7.59,42,3500,422.39,16477.12,6.7,6.4,1
256965,8095.26,21499,7,7512.07,7.54,135,3413,355.08,9969.65,1.9,7.9,1
339670,11271.75,9416,3,5293.59,10.63,130,3176,514.95,10665.72,1.8,8.4,1
474051,8599.1,7266,2,13149.9,11.2,147,2482,324.73,12901.39,5.3,7.0,1
448981,4726.01,17686,3,9683.04,10.94,137,1277,246.84,16277.66,9.1,7.3,1
292100,5385.26,19466,5,8602.76,6.2,58,1255,235.29,20539.62,6.8,6.7,1
228967,7279.95,23329,10,12264.19,9.51,28,3500,333.8,22150.65,7.0,6.8,1
318384,9795.16,20721,6,10334.08,8.7,143,3500,349.97,10638.04,2.4,9.4,1
393152,4838.82,2165,6,6766.2,6.38,125,310,204.27,18869.34,5.1,2.7,0
440364,7587.18,16432,13,11622.16,9.0,123,2265,233.08,17177.95,4.6,3.5,0
104270,5129.06,7475,14,13720.47,14.21,78,1970,290.73,15457.97,8.0,1.8,1
276901,10065.58,3052,11,1507.17,2.97,125,734,301.92,12987.09,2.2,8.5,1
29097,6400.64,24359,15,9851.56,13.6,132,2683,238.29,14078.6,5.9,5.0,1
151467,2305.59,13719,3,2095.98,0.9,48,3500,45.64,6969.92,9.2,9.2,1
157313,3243.55,14774,7,4541.7,4.69,94,3500,163.48,7730.5,9.0,4.7,1
376036,2141.6,13112,6,11649.67,4.39,16,2213,181.86,17645.82,8.7,5.0,1
168768,6742.68,3308,1,17457.59,9.43,7,877,302.45,17180.19,4.4,5.0,0
256726,2616.54,11590,12,17773.31,2.06,54,1087,252.73,25000.0,9.5,6.5,0
342624,2698.47,22517,7,2328.94,13.25,112,3500,40.0,9981.92,8.2,7.9,1
56163,11381.01,12760,8,8963.0,12.45,20,1412,390.18,14981.09,8.7,4.2,1
29816,10662.88,15795,4,12077.12,9.82,31,1144,381.86,11685.8,9.4,6.7,1
453056,6246.91,15337,14,3794.33,6.93,127,2477,255.94,15667.69,9.4,2.8,1
243619,11850.96,22980,3,15543.21,14.0,74,2418,422.69,20841.45,3.2,6.0,1
324997,1501.96,15169,15,15140.47,12.48,46,3500,40.0,19831.0,2.1,5.9,0
165989,7946.78,11023,3,18163.48,7.54,142,2890,348.9,25000.0,7.2,9.0,1
106731,7972.5,13262,12,1161.23,10.56,129,1387,256.94,3746.67,6.1,9.1,1
162638,6303.15,14269,15,5117.0,8.55,140,962,195.47,10860.45,3.9,5.4,0
216524,5667.95,14231,3,16716.55,8.86,150,3500,206.79,22857.78,7.2,1.2,1
72823,6281.52,12377,5,13741.02,5.03,149,750,236.04,18980.32,1.6,8.6,0
161878,5857.08,2956,10,17993.41,6.99,62,482,284.78,18756.03,1.4,1.0,0
216592,9170.17,5923,3,2086.41,1.26,110,1234,321.77,7559.72,4.2,5.3,1
11759,2921.23,14746,15,12342.32,5.42,70,3500,80.84,15776.46,2.7,1.2,0
267164,3575.21,13346,6,11811.88,10.47,88,3500,172.09,24345.12,7.5,4.2,1
445165,3395.44,4817,6,1677.81,14.3,13,1337,175.89,7582.81,9.5,6.7,1
364518,4255.94,18440,4,10756.92,14.45,109,2474,241.67,13272.9,7.0,4.3,1
143554,7015.21,19089,12,12580.89,8.38,93,3500,304.06,22758.99,6.9,9.3,1
296586,2667.69,13135,4,4634.57,9.14,93,1760,113.23,11182.88,1.1,6.8,0
436935,10615.78,13970,14,6193.26,2.87,92,1738,453.38,12724.84,5.6,6.8,1
461282,4622.3,13676,9,13166.6,10.46,10,3065,171.52,19668.84,8.4,4.4,1
103501,3206.65,20839,7,9897.72,1.15,127,3500,114.53,17662.14,6.9,1.3,0
274223,8594.02,9613,6,17302.26,4.34,78,730,255.06,23519.03,3.1,7.6,0
405933,1899.91,14046,13,7505.25,10.06,107,1096,120.67,8452.7,8.6,7.4,1
69676,8009.67,7305,6,6066.53,4.72,150,2157,330.96,17498.18,9.7,5.8,1
431168,8831.08,17288,5,19712.45,0.84,37,3500,392.1,20303.05,3.5,4.7,1
227516,3756.62,18504,6,18311.58,12.49,91,3500,40.0,20449.71,2.9,5.8,0
183532,1940.62,19836,6,1550.86,4.72,73,3500,75.27,5495.27,4.0,7.7,1
100397,5318.28,8580,9,15643.84,1.04,128,2691,169.94,24487.07,1.6,7.4,0
82847,2535.24,3618,13,3096.36,1.21,30,1008,176.48,12064.64,8.9,6.9,1
103607,2723.02,24264,1,1522.22,3.85,10,3500,139.63,13036.63,9.4,9.1,1
230178,4169.74,7130,13,6200.21,2.75,43,1112,178.5,15454.35,6.7,6.5,0
159521,4602.41,1065,9,6117.57,11.64,8,127,162.5,8248.12,7.9,1.1,0
436752,7064.69,16201,1,16567.06,4.89,132,3007,302.45,19173.15,7.0,6.6,1
74077,8623.11,15359,13,14502.68,12.09,62,2243,298.52,20196.59,4.4,6.5,1
310402,7724.09,21683,9,19650.58,2.69,52,3500,303.98,21684.75,6.7,1.6,1
189374,3057.78,8170,6,14518.75,7.44,64,1754,93.39,16309.95,8.5,4.8,0
267009,3306.9,19752,13,8946.86,10.35,30,2187,245.6,20465.04,8.3,6.9,1
432081,10727.08,9976,9,14279.63,9.81,81,3011,502.58,23144.89,1.7,7.3,1
147717,7362.7,9276,6,19989.72,9.06,90,962,347.66,22479.64,5.2,9.0,0
391915,10634.35,15521,6,14492.7,13.88,127,3171,350.86,23539.32,4.6,8.6,1
48000,5401.24,4827,4,15471.95,3.51,60,1370,259.26,22535.56,7.8,2.0,0
36737,7951.2,23297,0,18828.94,7.46,43,3500,327.43,17112.37,5.5,6.5,1
283629,6998.47,15775,13,3159.37,13.27,85,2655,341.11,9470.9,4.1,6.4,1
310709,4850.8,8114,1,14390.9,1.26,29,1643,210.15,17289.06,7.4,3.7,0
428738,6434.11,1745,12,17165.31,0.93,131,549,257.03,18565.06,5.3,2.7,0
391758,6776.15,8743,8,19133.19,3.58,29,3122,282.74,20577.21,3.3,2.8,1
337299,3608.1,10855,7,5008.42,9.53,93,2707,54.04,18257.48,9.0,2.6,0
196240,4807.61,1037,7,10574.65,3.97,26,309,153.93,16781.84,2.0,8.3,0
62487,9809.8,16424,9,13930.54,2.93,27,1057,411.06,24164.65,1.2,2.3,0
402092,11115.78,16736,15,5701.89,6.94,34,3500,501.6,9346.33,2.3,3.4,1
284486,5277.84,17424,0,12408.98,9.24,107,3500,183.59,14194.43,2.5,3.0,1
312950,4723.21,17698,5,5894.0,3.8,81,3500,186.89,18269.46,5.8,7.4,1
320914,3549.57,1915,14,7335.68,4.58,77,548,61.93,14312.7,6.6,2.4,0
88623,8624.16,11530,14,9388.86,9.24,147,2465,417.93,21148.07,5.0,1.2,1
375321,4892.55,2152,8,11054.61,14.19,99,314,251.39,11663.06,2.8,4.4,0
403170,11871.37,11357,15,9537.95,10.15,99,3500,507.46,21544.02,2.2,3.7,1
347773,4919.69,20946,14,10370.71,11.77,142,3500,217.13,15697.36,5.4,4.6,1
393137,5638.43,19240,7,6673.19,5.57,121,3500,303.16,9358.37,6.1,7.8,1
193675,7835.01,4310,2,4020.34,4.16,41,1111,273.15,14100.25,3.7,1.1,1
399088,9917.69,17069,3,1899.65,6.87,11,3500,351.05,13879.45,3.0,1.3,1
223046,6429.95,2051,14,4723.6,12.13,128,573,310.27,6394.75,1.7,3.3,0
115947,5937.89,14084,2,12056.93,6.9,36,1737,287.23,24479.09,1.2,9.0,0
298543,11954.2,23897,5,15936.19,12.72,15,3500,418.49,23810.3,2.0,2.5,1
138177,1610.18,1261,13,4215.7,14.83,113,447,40.0,9550.79,7.7,10.0,0
226454,10898.19,13011,8,3062.55,1.17,96,2945,520.38,6416.86,4.1,8.3,1
484460,3065.98,9971,14,15236.52,0.78,52,3405,143.22,19292.12,1.2,5.1,0
119575,9752.22,12967,7,6798.01,2.33,49,3500,429.45,10305.76,5.6,7.7,1
383048,7988.28,6663,14,19078.49,5.83,99,1731,261.58,23686.78,5.8,5.7,0
217606,5089.4,16565,15,14572.04,2.05,37,2730,236.41,23822.24,4.9,6.1,0
458322,10675.69,24519,15,7208.36,13.07,122,3500,356.05,16348.38,2.0,6.2,1
302822,1635.53,12386,14,6501.31,0.44,136,3134,40.0,12868.2,7.8,6.8,0
86218,3880.25,20165,15,10950.27,4.81,51,3500,191.55,12306.49,7.2,1.5,1
73230,7452.37,18420,12,2503.75,2.85,126,3500,369.82,16446.04,4.6,6.5,1
255756,5191.19,6701,9,3235.85,13.98,57,1931,194.96,8103.5,4.4,7.5,1
346199,7908.96,20048,3,4341.3,10.08,130,3080,289.03,9084.89,2.4,3.8,1
459589,1753.16,16080,14,15719.75,13.69,31,3500,155.67,22967.33,7.8,9.8,1
172552,2722.82,19654,1,10763.29,14.59,93,3500,99.17,20627.26,6.4,2.3,0
488446,2834.51,7899,12,1200.78,7.51,40,1240,110.09,15754.61,1.8,9.2,0
472052,3487.48,20729,7,13796.81,3.59,105,3500,224.2,25000.0,4.4,7.1,1
344402,6322.98,20319,7,9050.11,2.99,126,3500,235.24,21118.97,9.1,7.0,1
49986,9397.35,21594,13,10706.19,3.42,129,3500,343.19,16224.03,5.1,8.9,1
165232,11008.16,17445,11,5068.21,10.66,63,2551,481.1,8221.27,3.9,8.5,1
357739,10271.41,21601,10,11483.86,0.7,27,3500,375.26,18785.21,6.8,4.1,1
111358,3567.32,8123,5,19603.91,0.87,103,1010,135.46,17907.46,2.8,7.3,0
482327,6132.08,10827,13,2395.45,9.16,72,2419,179.33,6467.59,5.7,1.5,1
337073,3593.82,7687,7,6394.43,9.67,96,801,153.02,7148.43,7.0,5.2,0
83506,4276.95,2680,8,5616.95,10.01,109,818,174.48,8840.53,8.7,9.4,1
44911,6787.24,2460,12,5722.44,5.64,46,314,319.89,12749.79,7.2,3.5,0
359271,2215.14,20763,0,8195.42,12.11,145,3500,131.47,13669.55,4.5,1.4,1
435037,3790.83,5653,8,16544.09,8.05,133,551,179.21,20036.13,7.9,6.2,0
216111,11321.47,7535,1,18344.32,1.67,57,2664,472.57,25000.0,9.1,4.2,1
463751,6394.22,11971,13,4842.09,11.98,94,2351,252.11,14648.62,5.3,4.4,1
385597,6176.56,20154,15,11316.05,14.3,120,3500,277.54,23226.45,1.0,6.2,1
94458,1652.96,21571,12,13101.08,0.99,91,3500,40.0,18270.3,8.9,6.6,0
22175,4097.7,1082,0,10914.72,5.93,117,297,46.46,14270.76,2.5,4.9,0
391379,10596.07,16014,15,9247.45,7.36,119,3500,481.94,10992.86,2.1,5.6,1
326915,3228.6,16031,7,4647.53,2.28,124,1445,162.85,14454.38,3.8,9.9,1
399301,5858.81,17172,7,10276.17,13.03,32,3500,228.0,21163.57,4.4,9.6,1
131300,1650.47,22548,10,8623.08,4.33,57,3151,119.75,11287.08,8.2,7.4,1
96925,6522.52,8479,3,16115.7,11.77,121,2508,224.33,25000.0,4.5,2.5,0
254446,1720.72,20743,7,15508.48,10.1,149,3500,40.0,21248.37,1.4,4.2,0
76358,10105.9,3560,6,3545.97,9.01,68,1176,362.03,6709.82,6.7,8.9,1
420543,10160.96,14231,12,2681.86,2.96,10,1345,434.82,12502.71,7.0,4.8,1
